time,wait,distance
129.00,79.00,371.33
190.00,117.00,410.56
555.00,398.00,539.01
191.00,124.00,410.56
43.00,0.00,392.83
168.00,101.00,410.56
201.00,128.00,410.56
127.00,76.00,371.33
186.00,121.00,410.56
36.00,0.00,392.83
179.00,104.00,410.56
228.00,152.00,410.56
153.00,88.00,410.56
158.00,99.00,410.56
149.00,90.00,410.56
256.00,168.00,539.01
247.00,160.00,539.01
51.00,14.00,371.33
50.00,10.00,371.33
135.00,71.00,410.56
462.00,305.00,539.01
146.00,82.00,410.56
244.00,155.00,539.01
447.00,302.00,539.01
173.00,105.00,410.56
130.00,68.00,359.44
444.00,315.00,539.01
54.00,13.00,371.33
54.00,7.00,371.33
62.00,23.00,392.83
54.00,14.00,392.83
47.00,8.00,392.83
172.00,98.00,487.89
454.00,322.00,487.89
132.00,66.00,359.44
211.00,129.00,487.89
132.00,67.00,487.89
126.00,64.00,359.44
87.00,37.00,359.44
81.00,26.00,359.44
160.00,94.00,359.44
400.00,250.00,487.89
314.00,219.00,487.89
69.00,23.00,371.33
58.00,15.00,392.83
70.00,23.00,371.33
50.00,8.00,392.83
66.00,21.00,371.33
47.00,1.00,392.83
392.00,251.00,487.89
59.00,18.00,371.33
131.00,64.00,359.44
125.00,62.00,359.44
76.00,39.00,371.33
144.00,83.00,359.44
64.00,20.00,392.83
55.00,9.00,392.83
40.00,1.00,392.83
49.00,5.00,392.83
100.00,39.00,359.44
95.00,40.00,359.44
74.00,35.00,371.33
68.00,22.00,359.44
145.00,97.00,410.56
133.00,61.00,487.89
434.00,287.00,539.01
264.00,189.00,539.01
482.00,340.00,539.01
61.00,20.00,392.83
423.00,290.00,539.01
295.00,200.00,539.01
216.00,145.00,410.56
189.00,122.00,410.56
42.00,1.00,392.83
599.00,414.00,539.01
73.00,32.00,371.33
183.00,117.00,410.56
34.00,0.00,392.83
498.00,355.00,539.01
420.00,276.00,539.01
195.00,117.00,410.56
145.00,89.00,410.56
245.00,158.00,539.01
265.00,180.00,539.01
139.00,80.00,410.56
130.00,67.00,410.56
258.00,166.00,539.01
125.00,64.00,410.56
225.00,133.00,539.01
222.00,146.00,487.89
352.00,247.00,487.89
265.00,176.00,487.89
53.00,12.00,392.83
46.00,4.00,392.83
454.00,301.00,487.89
401.00,275.00,487.89
130.00,62.00,487.89
121.00,54.00,487.89
152.00,76.00,487.89
135.00,65.00,487.89
129.00,61.00,487.89
91.00,53.00,371.33
101.00,55.00,359.44
156.00,75.00,487.89
403.00,275.00,487.89
72.00,33.00,371.33
153.00,71.00,487.89
57.00,13.00,392.83
49.00,8.00,392.83
70.00,33.00,371.33
42.00,3.00,392.83
77.00,39.00,371.33
163.00,99.00,359.44
152.00,96.00,359.44
147.00,87.00,359.44
552.00,403.00,487.89
74.00,36.00,371.33
80.00,34.00,371.33
226.00,159.00,410.56
137.00,74.00,359.44
355.00,255.00,539.01
79.00,36.00,371.33
132.00,70.00,359.44
73.00,32.00,371.33
76.00,33.00,371.33
64.00,26.00,371.33
409.00,299.00,539.01
255.00,174.00,410.56
72.00,33.00,371.33
294.00,197.00,539.01
242.00,163.00,410.56
294.00,205.00,539.01
268.00,181.00,539.01
154.00,88.00,359.44
445.00,298.00,539.01
205.00,129.00,539.01
74.00,26.00,371.33
64.00,21.00,371.33
405.00,282.00,539.01
229.00,153.00,410.56
61.00,18.00,392.83
222.00,152.00,410.56
441.00,299.00,539.01
