time,wait,distance
52.00,14.00,394.90
62.00,23.00,394.90
83.00,15.00,394.90
97.00,19.00,394.90
54.00,16.00,394.90
53.00,8.00,394.90
47.00,8.00,394.90
92.00,14.00,394.90
61.00,16.00,394.90
49.00,7.00,394.90
175.00,70.00,594.90
46.00,4.00,394.90
40.00,1.00,394.90
114.00,36.00,594.90
54.00,8.00,394.90
42.00,2.00,394.90
46.00,2.00,394.90
39.00,1.00,394.90
107.00,32.00,594.90
34.00,0.00,394.90
39.00,0.00,394.90
60.00,9.00,394.90
33.00,0.00,394.90
38.00,0.00,394.90
32.00,0.00,394.90
79.00,10.00,394.90
161.00,63.00,594.90
138.00,42.00,594.90
33.00,0.00,394.90
30.00,0.00,394.90
181.00,74.00,594.90
133.00,28.00,594.90
157.00,58.00,594.90
109.00,18.00,594.90
91.00,11.00,594.90
38.00,0.00,394.90
115.00,14.00,594.90
92.00,28.00,594.90
115.00,39.00,394.90
52.00,6.00,394.90
118.00,42.00,594.90
109.00,34.00,594.90
110.00,30.00,394.90
101.00,33.00,594.90
81.00,34.00,394.90
107.00,37.00,394.90
72.00,11.00,594.90
96.00,26.00,594.90
87.00,15.00,594.90
83.00,17.00,594.90
76.00,6.00,394.90
94.00,24.00,594.90
69.00,3.00,394.90
89.00,21.00,394.90
84.00,16.00,594.90
71.00,3.00,594.90
120.00,24.00,394.90
92.00,21.00,394.90
86.00,9.00,394.90
57.00,0.00,594.90
80.00,6.00,394.90
88.00,31.00,394.90
82.00,12.00,594.90
41.00,0.00,394.90
102.00,25.00,594.90
128.00,41.00,594.90
56.00,15.00,394.90
57.00,19.00,394.90
136.00,25.00,594.90
62.00,22.00,394.90
55.00,13.00,394.90
55.00,14.00,394.90
51.00,11.00,394.90
126.00,33.00,594.90
54.00,7.00,394.90
48.00,8.00,394.90
50.00,8.00,394.90
44.00,2.00,394.90
40.00,2.00,394.90
47.00,4.00,394.90
37.00,0.00,394.90
33.00,0.00,394.90
40.00,0.00,394.90
137.00,25.00,594.90
101.00,7.00,594.90
47.00,1.00,394.90
33.00,0.00,394.90
109.00,23.00,594.90
33.00,0.00,394.90
40.00,0.00,394.90
136.00,40.00,394.90
105.00,27.00,594.90
51.00,1.00,394.90
34.00,0.00,394.90
135.00,25.00,594.90
90.00,17.00,394.90
35.00,0.00,394.90
66.00,3.00,394.90
103.00,28.00,394.90
42.00,0.00,394.90
99.00,20.00,594.90
96.00,30.00,594.90
152.00,48.00,394.90
107.00,32.00,594.90
76.00,9.00,594.90
67.00,10.00,394.90
102.00,22.00,394.90
60.00,5.00,394.90
117.00,37.00,394.90
151.00,46.00,394.90
95.00,29.00,594.90
56.00,1.00,394.90
73.00,6.00,594.90
66.00,3.00,594.90
56.00,2.00,394.90
90.00,20.00,594.90
65.00,4.00,394.90
48.00,1.00,394.90
121.00,37.00,394.90
95.00,21.00,594.90
155.00,57.00,394.90
83.00,12.00,594.90
62.00,0.00,594.90
92.00,1.00,594.90
49.00,5.00,394.90
77.00,8.00,594.90
120.00,40.00,394.90
126.00,21.00,594.90
118.00,39.00,394.90
122.00,19.00,594.90
58.00,16.00,394.90
49.00,3.00,394.90
58.00,17.00,394.90
83.00,11.00,594.90
58.00,12.00,394.90
66.00,20.00,394.90
51.00,8.00,394.90
